neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
46,0,1,1,71,53
16,0,1,1,0,75
21,0,30,4,191,68
19,1,2,1,0,199
12,0,3,1,0,65
12,0,3,2,126,58
12,1,3,1,359,190
6,0,1,4,189,50
52,1,3,1,164,999
8,0,20,2,64,105
28,1,30,9,336,200
12,0,2,2,254,84
25,1,12,1,0,100
30,0,15,2,35,55
23,1,3,1,274,175
9,1,2,2,18,175
178,0,1,4,180,180
7,1,1,1,189,275
14,1,6,1,257,365
2,0,2,1,352,80
11,1,1,1,0,599
24,1,7,1,20,80
9,0,1,1,0,60
12,0,2,2,0,60
9,1,2,1,261,180
7,2,1,6,174,75
5,1,4,1,340,899
26,1,30,232,203,253
23,1,2,2,166,249
96,1,30,1,95,160
54,1,2,1,123,115
28,0,30,6,246,90
28,1,2,1,0,100
21,0,2,2,0,89
1,1,30,91,180,165
62,1,4,1,0,125
1,1,3,1,364,250
26,1,10,1,0,200
4,0,1,4,0,150
4,0,3,6,50,114
54,0,30,3,37,138
6,0,30,6,333,67
19,1,4,1,341,155
12,0,7,1,259,55
4,0,1,1,102,90
10,0,3,1,256,53
20,1,4,1,9,128
12,0,2,1,0,60
14,1,3,1,0,90
28,0,8,2,77,90
25,0,3,1,5,45
4,1,7,1,178,128
5,1,5,1,359,799
15,1,50,1,0,100
9,0,10,1,144,62
34,1,12,1,83,125
77,1,7,1,0,95
28,1,7,1,15,299
6,0,30,27,346,42
4,0,2,3,112,90
23,0,5,1,0,100
7,1,30,18,365,748
3,1,5,1,0,63
7,1,1,1,0,135
12,1,3,1,230,255
2,0,4,1,0,85
46,0,1,2,177,80
30,1,1,3,0,160
3,0,5,2,6,100
28,1,7,1,0,140
14,1,7,1,0,250
8,1,5,1,6,135
79,1,5,1,0,69
12,0,2,1,0,60
6,0,3,1,0,85
52,0,1,1,125,79
2,1,14,1,0,105
113,1,4,1,23,279
8,1,1,3,341,236
83,1,2,6,336,79
12,1,6,2,0,233
2,0,3,1,0,62
9,1,2,1,35,189
81,0,1,4,365,51
30,0,5,1,218,55
29,1,2,1,0,175
17,1,1,1,0,250
45,0,1,1,0,125
8,1,5,1,201,120
7,0,2,3,312,75
19,1,5,1,0,275
6,0,2,3,365,100
28,1,31,33,365,250
29,1,4,1,297,155
54,1,2,1,0,50
1,1,30,12,343,225
21,0,1,1,0,55
54,1,2,1,0,88
24,0,10,1,343,40
8,1,30,10,205,250
22,1,1,1,344,349
13,0,5,1,240,85
39,0,2,1,36,50
8,1,30,96,104,197
55,0,2,6,340,36
21,0,2,1,0,115
8,1,7,1,0,141
28,0,1,1,319,80
15,0,10,1,32,30
68,0,5,1,0,65
4,1,3,1,0,100
1,0,3,1,12,110
6,1,1,1,63,124
21,0,1,1,0,40
6,1,30,2,45,120
43,1,30,7,364,225
8,0,1,1,0,50
141,0,3,1,83,200
8,0,30,32,317,60
30,0,3,4,270,69
15,1,30,1,339,500
28,1,1,1,0,202
12,1,7,2,302,90
56,1,1,1,0,125
11,1,2,1,63,189
37,1,3,2,178,135
37,0,1,7,285,32
14,0,5,1,0,100
87,0,1,1,347,50
6,1,10,1,349,75
125,0,2,1,353,60
21,1,2,1,0,154
7,0,1,1,0,90
25,0,15,1,135,70
6,0,2,4,321,65
6,0,2,1,0,75
15,0,2,1,30,50
5,1,30,8,281,150
70,0,7,13,301,38
21,1,31,1,364,275
38,0,1,1,0,120
11,1,7,1,8,165
28,1,3,1,0,150
6,0,1,2,23,200
28,0,1,1,0,100
12,1,3,1,1,170
5,1,30,65,364,180
6,0,60,1,0,250
12,0,2,4,3,95
19,0,1,1,0,99
20,1,3,28,60,199
9,0,31,1,179,125
15,0,7,1,0,36
2,0,3,1,0,90
11,1,5,1,0,200
1,1,1,1,0,281
26,1,1,1,167,181
2,0,4,1,24,99
43,1,2,1,0,127
10,0,4,3,314,89
2,2,1,1,59,80
73,1,2,1,320,98
8,1,4,1,201,550
7,0,5,1,0,79
142,1,2,2,348,390
28,0,1,1,177,150
83,0,4,1,249,55
21,0,1,1,88,65
2,0,1,2,57,147
114,0,3,1,49,95
19,1,3,1,0,83
52,1,5,1,9,300
109,0,2,1,232,54
6,0,2,3,332,55
49,0,3,1,0,50
15,0,2,3,81,43
37,0,3,3,336,99
28,1,30,65,346,395
12,1,3,1,0,220
19,1,1,2,178,128
3,0,3,1,83,175
63,1,2,1,21,90
52,1,7,1,80,300
1,1,30,1,248,299
11,1,3,1,51,250
19,1,9,1,0,150
12,0,2,2,5,60
12,1,2,1,0,250
21,0,4,2,36,40
116,2,1,2,365,45
7,0,1,6,146,70
6,0,4,3,330,54
3,1,2,2,37,125
6,0,2,4,350,65
17,1,2,1,0,200
12,1,2,1,0,200
1,1,1,1,0,250
28,1,7,3,207,510
8,1,1,1,0,145
15,0,1,2,89,47
14,1,3,1,91,299
7,0,1,1,0,1450
1,1,4,2,0,255
56,0,2,1,333,60
21,1,4,2,71,115
23,0,3,1,21,75
153,0,2,1,0,100
34,0,2,1,0,64
67,1,2,2,35,150
2,0,1,1,0,50
31,0,3,1,354,65
28,1,10,1,0,170
1,1,5,1,0,210
80,0,2,2,0,41
5,1,30,23,365,150
34,0,1,17,364,119
32,1,7,1,8,140
15,1,1,1,109,180
2,1,1,3,365,550
6,0,2,5,201,75
7,1,6,1,87,250
28,1,31,33,289,240
56,0,2,1,67,60
11,1,1,1,0,175
12,1,1,1,0,325
8,1,30,5,337,120
73,1,4,2,90,70
19,0,10,4,18,85
22,1,4,1,52,150
2,1,2,1,14,175
1,1,2,1,227,201
4,0,3,6,88,80
15,0,4,2,0,42
70,0,1,2,365,45
0,1,1,1,53,169
2,1,3,1,22,150
8,1,2,1,265,200
14,1,3,1,1,159
26,2,1,1,0,97
12,1,14,1,345,159
6,0,4,1,0,48
71,1,30,96,0,290
28,1,3,1,0,140
12,1,3,1,61,122
30,0,20,1,0,28
12,1,7,1,7,135
3,1,14,2,343,89
37,1,30,15,294,100
19,0,2,1,0,119
21,1,2,1,0,120
37,0,1,9,346,89
20,0,3,1,0,95
12,1,1,2,47,325
7,2,1,6,172,75
8,0,2,1,0,80
28,0,1,2,206,120
9,0,1,1,233,100
17,1,2,2,262,125
54,1,4,1,105,150
23,1,2,1,0,198
35,1,2,1,194,125
51,0,20,1,0,65
43,0,7,13,365,169
27,1,2,1,47,200
43,0,30,1,0,129
68,1,2,3,323,265
79,1,2,2,244,150
11,0,3,1,0,100
124,1,4,1,277,290
39,1,2,1,0,71
117,0,3,1,0,150
15,1,3,1,365,250
29,1,7,1,158,250
11,1,1,1,0,158
21,0,2,1,0,50
21,0,4,1,0,49
10,1,3,1,120,150
6,0,7,1,0,65
73,1,7,2,171,140
15,0,1,12,48,49
68,1,4,1,0,140
94,1,1,3,223,111
21,0,1,2,115,52
6,1,5,1,77,96
87,0,1,10,131,99
8,1,30,96,332,275
24,1,3,1,0,275
4,1,1,1,95,350
54,0,3,1,50,90
87,1,2,1,54,109
2,0,3,1,365,150
11,1,31,1,85,199
79,0,2,1,365,66
182,2,1,2,358,49
6,0,1,1,0,51
22,0,3,3,0,44
16,1,1,1,0,170
117,1,2,1,0,116
28,1,2,1,172,99
14,1,3,2,0,125
30,1,1,1,0,175
2,1,7,1,178,200
36,1,4,2,33,125
21,0,5,2,336,75
70,1,4,1,111,119
21,1,2,1,7,125
11,1,5,1,0,250
2,0,2,1,0,50
52,1,12,1,35,150
44,0,2,2,268,120
6,1,3,3,285,76
13,1,30,2,5,200
1,0,3,1,339,450
2,0,28,3,365,70
19,1,10,1,0,120
2,0,3,1,19,175
39,2,5,2,23,29
169,0,30,6,333,37
16,1,3,1,68,220
1,0,1,1,0,110
2,0,4,1,0,160
14,1,30,232,303,213
6,1,2,1,0,5000
21,0,1,1,0,45
44,0,30,8,248,45
8,1,1,1,0,120
20,1,4,1,0,200
68,0,1,2,0,85
52,1,21,1,0,161
28,1,1,1,5,199
56,0,2,1,51,80
4,0,2,1,1,85
152,1,3,1,176,150
14,0,7,2,0,110
7,0,1,11,271,165
12,1,2,1,0,125
8,1,1,1,0,375
6,0,2,34,340,60
4,0,1,1,90,110
49,0,3,1,219,70
26,0,30,26,365,95
20,1,3,13,69,189
6,1,3,2,197,125
10,0,5,2,23,60
4,1,2,1,0,150
28,1,10,1,0,70
77,1,30,232,295,291
56,1,5,2,55,190
21,1,4,1,38,145
12,1,4,1,87,310
6,1,3,1,339,125
12,0,3,2,67,150
44,0,30,10,340,47
2,0,1,1,139,125
209,0,2,2,158,65
15,0,20,1,64,60
33,1,1,5,178,250
8,1,2,1,0,220
20,0,5,1,77,120
4,1,1,1,262,195
12,0,4,1,0,45
56,0,3,1,0,55
7,1,30,31,331,115
8,0,4,1,0,61
49,0,1,2,129,58
8,1,30,16,329,79
12,0,1,1,0,60
12,1,4,1,0,195
19,1,10,1,16,300
6,0,1,10,260,65
12,1,5,1,0,90
15,1,2,2,311,120
12,2,1,3,75,40
160,0,1,3,160,75
103,2,1,1,89,70
6,0,3,1,118,97
56,1,2,2,309,289
23,0,5,1,0,86
4,0,3,2,0,55
6,0,2,1,83,80
5,1,7,1,0,186
7,1,1,1,12,175
72,0,1,1,70,35
21,0,1,1,16,60
21,0,2,1,0,69
6,0,2,2,0,70
16,0,5,1,0,95
4,2,2,9,11,65
49,0,2,1,13,50
30,0,1,3,64,50
7,1,30,3,180,4100
12,0,7,1,0,53
12,1,7,1,0,160
46,0,2,1,180,88
77,1,3,1,108,300
3,1,3,1,0,120
45,0,2,1,2,50
13,0,6,2,26,135
24,0,2,1,364,99
15,1,3,1,297,110
71,0,1,9,295,100
19,1,2,1,15,175
30,1,5,3,37,150
11,1,5,1,310,325
68,1,90,1,0,129
15,1,3,3,81,129
12,0,3,1,11,90
14,1,2,1,125,199
79,0,2,1,298,50
21,0,30,14,338,64
23,1,1,1,0,118
1,1,4,1,354,130
21,0,2,1,0,45
64,1,2,1,30,182
52,1,1,1,0,175
125,0,1,2,0,95
4,1,7,3,363,200
32,1,3,1,0,175
36,1,7,1,0,490
8,1,3,1,17,372
7,1,30,31,345,120
14,1,30,87,57,195
21,0,3,3,100,30
23,1,4,1,56,200
12,0,2,2,148,105
83,1,3,1,325,128
82,0,3,1,365,129
2,1,5,2,0,75
43,1,2,327,331,214
45,0,30,1,39,65
49,0,5,1,0,100
71,0,1,7,293,100
22,1,3,3,0,350
8,0,3,2,20,135
8,1,30,9,343,150
8,1,7,2,0,350
2,0,1,1,0,45
33,1,1,5,365,150
12,1,7,1,0,209
32,0,1,1,108,90
6,0,1,2,67,65
13,1,55,1,0,220
7,1,3,2,207,299
11,1,1,1,14,225
12,0,1,1,303,89
15,0,1,1,327,60
19,1,1,1,332,399
29,0,1,1,163,70
6,0,1,1,0,40
70,1,2,1,294,300
7,1,30,1,66,150
25,0,1,1,0,60
8,1,30,96,294,310
70,0,7,3,313,45
24,0,1,5,119,70
12,0,2,1,3,70
23,0,1,3,0,123
113,0,30,1,0,70
34,0,1,8,363,139
8,1,7,1,205,209
14,1,3,1,0,400
99,0,5,2,150,65
21,0,3,5,254,159
12,0,2,1,177,75
43,1,30,121,364,169
14,1,4,1,0,219
62,1,1,2,134,150
103,0,1,5,155,45
156,1,1,1,365,300
216,0,1,1,362,80
24,1,1,1,0,40
6,0,2,3,99,38
38,1,3,1,0,158
8,0,2,1,83,100
14,1,1,1,98,95
6,0,2,7,347,65
52,1,31,1,167,129
1,1,3,4,324,699
68,0,7,1,0,100
70,0,1,3,89,50
33,1,6,1,0,149
36,1,3,1,0,145
3,1,4,4,0,395
21,0,2,1,0,45
10,1,2,3,365,254
93,0,1,2,353,85
16,1,6,1,268,149
14,1,3,1,8,215
2,1,2,1,0,70
25,0,2,2,90,97
14,1,29,1,64,170
14,1,3,1,35,240
28,1,6,1,95,265
18,1,3,1,0,85
13,1,2,1,0,80
12,0,3,1,133,45
7,1,20,1,0,142
45,0,2,1,110,60
158,0,2,5,355,69
6,1,3,2,23,89
9,0,5,3,318,120
11,1,5,1,365,700
8,1,30,91,213,142
33,0,2,1,0,75
152,0,5,2,365,100
52,1,7,1,0,400
4,0,3,1,0,80
25,2,5,5,90,35
82,0,2,1,31,100
12,0,3,1,0,55
67,1,7,1,42,100
15,1,2,1,0,200
23,0,1,1,0,125
19,0,2,2,28,140
12,0,2,3,215,75
12,0,1,3,89,125
34,1,30,1,1,450
2,1,4,1,0,120
18,1,4,1,13,87
67,1,7,2,0,106
6,1,2,1,102,135
39,1,5,1,0,85
10,0,2,1,57,56
16,0,31,1,42,49
21,0,1,2,0,25
23,1,3,3,7,109
1,1,2,1,67,199
14,1,3,1,0,249
21,0,91,8,218,50
19,1,2,1,0,174
0,0,1,1,156,111
100,1,2,1,254,120
19,1,3,1,0,198
157,1,1,3,8,190
6,0,30,5,214,37
44,0,2,1,0,50
33,1,2,1,9,160
1,0,1,14,355,450
14,1,1,2,0,220
21,0,1,1,20,40
15,0,3,1,0,41
17,1,2,1,213,250
14,0,30,3,301,80
24,1,3,1,167,99
1,1,3,1,0,180
3,0,30,1,18,65
4,0,1,1,18,40
52,1,3,1,0,199
37,1,2,1,0,200
26,0,1,1,0,69
25,1,3,1,0,200
20,1,3,28,84,199
99,0,2,4,171,60
63,2,4,5,334,33
77,1,2,1,10,275
8,1,3,1,0,260
6,0,1,2,321,90
21,1,6,1,19,65
3,1,3,1,0,88
79,1,1,3,0,350
38,0,1,4,5,72
21,1,4,1,243,120
15,2,2,1,364,100
6,0,1,1,28,46
12,0,1,1,0,80
6,1,2,1,75,100
2,1,4,3,310,145
13,1,6,1,0,119
6,0,7,1,0,50
45,1,10,1,0,90
12,0,2,2,0,65
15,2,1,1,314,50
1,1,3,49,188,737
13,0,3,1,0,67
6,2,3,34,332,40
16,1,1,1,0,220
0,1,3,3,0,84
56,0,1,1,165,150
2,1,5,1,0,150
6,1,2,1,0,120
49,0,2,2,74,69
57,0,1,1,88,80
28,1,1,1,0,125
13,0,1,1,0,80
115,2,1,2,241,50
12,0,2,1,54,70
7,1,2,1,294,898
1,1,1,2,328,395
63,0,60,1,0,32
12,1,2,1,2,250
11,1,10,2,94,264
16,1,2,1,0,125
127,1,3,4,358,95
8,1,1,1,0,105
14,1,30,1,0,120
27,1,1,3,89,194
29,0,16,2,89,250
56,1,4,1,42,175
28,1,1,1,0,140
12,0,5,2,0,200
6,0,2,4,236,40
14,1,2,1,137,185
54,0,2,1,0,150
8,1,2,1,0,90
14,1,6,1,0,145
4,0,18,1,0,75
6,1,6,1,252,140
2,2,1,1,0,60
3,0,2,1,10,80
4,0,1,4,215,103
19,1,1,1,0,200
1,0,1,1,0,70
14,1,2,1,10,195
39,1,4,2,61,199
19,1,1,1,96,113
13,1,1,1,171,125
113,1,3,1,88,150
21,0,1,1,0,100
39,0,1,1,301,60
70,0,1,1,363,45
199,0,1,3,364,65
22,1,5,1,0,80
45,0,30,3,225,70
20,0,1,2,0,125
56,1,30,1,67,65
13,1,3,1,107,80
7,0,2,1,162,160
54,0,1,1,84,50
6,1,2,2,238,199
6,1,2,1,187,135
43,1,30,121,186,239
8,1,30,232,293,320
7,2,1,9,348,60
64,1,3,1,0,160
20,1,2,2,12,174
27,0,2,2,116,101
14,1,3,1,42,200
147,0,2,1,20,75
14,1,29,96,331,265
19,1,2,1,27,130
22,1,90,1,49,120
7,0,3,3,45,140
8,0,1,1,60,90
81,0,30,37,0,32
183,0,2,2,355,55
77,1,4,1,365,355
30,0,7,2,125,55
20,0,2,1,0,45
63,0,1,2,176,175
1,0,60,1,327,109
26,0,20,1,314,70
6,1,3,1,105,150
28,1,30,1,270,1999
15,0,2,1,9,75
0,1,3,2,141,140
6,1,30,2,87,95
27,0,1,1,0,50
27,1,4,1,135,350
12,0,3,1,277,115
11,1,2,1,0,400
45,1,2,2,0,125
7,1,30,91,0,185
21,1,3,1,0,93
19,1,10,1,0,115
5,1,30,50,365,175
11,1,1,1,0,300
33,1,1,1,0,125
70,1,1,1,364,100
21,0,1,1,66,72
123,0,2,1,5,55
1,0,1,11,178,329
37,0,1,6,62,55
4,0,1,4,87,125
4,1,4,1,31,160
39,0,1,1,0,50
56,1,1,1,0,100
126,1,1,1,316,105
34,1,30,1,316,260
39,1,30,1,109,80
22,1,4,1,0,90
21,1,3,1,6,130
23,0,4,1,0,120
15,0,5,1,0,45
80,1,2,2,193,69
23,1,6,1,0,140
12,1,5,1,0,200
21,1,2,6,241,169
26,1,5,1,0,150
19,0,1,1,154,125
54,1,2,1,322,89
6,0,1,1,0,76
12,0,2,2,117,120
79,1,2,1,18,175
3,0,1,11,356,239
23,1,3,1,28,311
43,0,1,2,62,124
43,1,2,327,302,380
7,0,2,4,43,125
7,0,1,1,353,99
8,1,30,65,342,200
19,1,1,1,5,150
19,0,1,2,1,100
6,1,2,1,35,135
6,0,30,8,237,60
2,0,2,1,0,55
14,1,2,1,0,199
23,1,1,1,64,175
1,0,2,4,165,231
21,1,1,1,0,100
37,0,1,4,356,60
43,1,29,96,322,167
9,0,4,2,323,115
83,0,2,2,33,42
28,0,4,1,101,109
20,1,2,1,0,190
43,1,2,327,340,240
23,1,2,1,0,115
8,0,1,1,198,77
6,1,2,1,69,180
5,1,2,1,0,250
28,1,4,1,329,185
16,1,5,1,318,135
28,1,12,1,0,98
12,1,2,3,318,295
7,1,30,49,364,184
4,0,2,1,195,74
140,0,3,2,7,99
6,1,2,1,5,95
24,1,30,1,0,115
113,0,2,2,0,61
123,1,3,1,0,95
15,0,15,1,314,70
30,0,1,1,0,45
81,0,2,2,66,60
8,1,30,1,67,125
37,0,2,2,0,41
12,0,3,2,0,100
64,1,2,1,0,129
14,1,2,1,317,330
25,1,3,1,83,125
159,0,1,4,363,50
28,1,30,1,99,100
6,1,3,1,233,129
4,1,1,1,354,139
56,0,1,1,0,55
10,1,3,1,144,150
26,1,30,232,268,287
7,1,6,1,83,575
12,1,5,1,0,91
28,1,30,1,0,140
21,0,1,1,88,150
12,1,10,1,324,85
6,0,3,1,101,110
8,1,31,3,342,200
43,1,3,1,29,196
6,1,3,3,298,120
6,0,2,1,100,35
6,1,200,2,64,130
124,0,2,5,347,50
23,1,3,1,0,159
79,1,15,1,0,220
22,0,3,1,0,22
11,1,3,1,3,199
43,1,30,96,335,155
158,0,2,3,207,45
12,0,2,1,0,40
15,0,5,2,0,50
17,1,7,1,0,400
49,0,2,1,87,90
16,1,5,1,0,145
82,1,2,5,350,137
71,1,20,4,0,171
167,1,2,1,40,65
19,0,3,1,0,109
54,0,2,4,4,48
6,1,2,1,9,200
103,1,1,1,78,150
19,0,3,1,0,125
4,1,3,1,128,130
9,1,2,1,0,130
6,1,3,1,136,160
43,0,2,1,18,60
1,1,2,1,0,299
28,1,5,1,84,500
1,1,3,49,164,699
7,1,1,1,188,360
89,2,2,7,37,75
12,0,1,1,78,89
49,0,3,1,365,70
2,1,5,1,0,75
12,0,3,1,180,500
8,1,4,1,118,190
10,1,4,1,0,250
1,0,4,1,76,250
52,1,4,1,0,499
14,0,2,1,268,176
19,1,4,1,0,295
6,1,4,1,236,195
20,0,1,2,0,70
11,0,2,1,21,50
103,0,2,2,363,75
12,0,2,1,0,60
14,1,30,87,362,169
6,0,2,1,6,69
113,1,1,1,0,175
8,1,5,1,12,199
9,2,1,1,58,53
11,1,3,1,318,500
19,1,2,1,0,125
106,1,2,1,76,150
2,0,7,1,0,45
8,1,2,1,269,545
19,1,5,1,0,230
73,0,1,1,126,119
15,0,14,3,0,65
7,0,1,5,346,99
7,1,3,47,352,500
162,0,16,2,110,36
23,0,1,1,0,49
3,1,3,1,0,75
45,0,30,2,246,60
15,0,2,1,0,75
1,1,30,12,340,225
16,0,2,1,0,47
4,0,2,1,308,59
3,1,3,1,0,145
19,1,5,1,0,85
172,1,3,1,121,109
73,0,2,1,178,250
2,1,2,1,0,140
56,0,1,1,0,69
39,0,4,1,0,60
11,1,2,1,0,250
56,1,1,1,316,96
123,1,2,1,193,120
11,1,2,5,0,190
193,2,18,10,221,29
12,0,1,1,0,80
37,0,1,6,83,45
6,1,3,1,78,125
30,1,5,1,83,180
12,0,5,1,0,68
19,2,4,1,35,65
45,2,5,1,14,34
30,0,1,1,268,61
2,0,1,1,18,94
44,2,31,4,365,26
68,1,5,3,266,239
22,0,1,1,0,60
23,1,2,4,297,250
14,1,30,2,236,700
2,1,3,1,0,112
21,0,30,6,365,50
71,1,1,1,311,3000
22,0,2,1,0,50
12,0,4,2,133,80
30,1,3,1,31,115
103,0,1,4,351,40
8,0,1,5,188,163
56,2,2,2,38,45
4,0,4,1,13,90
12,1,30,4,333,100
2,1,3,1,0,125
6,0,4,6,113,72
23,0,2,1,80,91
15,1,4,1,5,245
21,1,1,1,365,800
14,0,2,1,0,125
30,1,1,1,0,200
173,0,1,1,318,99
13,0,30,25,189,48
68,1,3,1,0,200
14,1,120,19,290,98
52,1,7,1,158,240
37,1,3,1,96,111
14,1,1,1,0,400
2,0,1,2,351,100
22,1,3,1,165,115
7,1,5,3,40,120
54,1,4,1,241,190
20,0,3,1,0,50
5,1,30,50,352,200
21,0,2,1,0,85
4,1,5,1,150,169
24,0,3,2,197,90
27,1,2,1,2,800
6,2,1,1,67,30
19,0,3,1,158,98
31,0,7,1,0,50
14,0,1,1,19,95
2,0,1,1,0,79
12,1,3,1,5,109
10,1,4,1,0,50
7,1,1,1,36,199
6,1,14,1,18,110
51,1,3,1,1,250
20,0,2,2,0,80
4,0,3,1,0,40
16,0,3,2,0,60
6,1,30,1,0,80
2,0,2,2,106,77
103,0,1,5,341,48
21,0,30,43,347,47
45,1,1,1,0,145
21,1,2,1,261,11
3,0,20,1,304,48
19,1,2,1,0,350
21,1,30,2,114,198
20,0,2,2,125,69
46,0,2,3,26,83
15,1,4,1,11,225
44,0,30,1,36,50
5,1,1,1,0,250
21,1,10,2,0,200
17,1,2,2,0,130
28,1,365,1,17,100
18,0,1,9,89,60
6,0,30,27,343,42
2,0,1,1,0,150
12,0,3,2,2,65
4,0,5,1,0,80
1,1,30,91,147,185
6,1,2,1,0,150
2,1,1,1,29,139
33,1,2,1,236,160
64,1,198,1,0,346
32,1,2,1,0,152
14,0,7,1,11,99
156,0,3,1,342,35
12,1,30,8,97,80
8,0,1,1,0,85
12,1,1,1,236,150
37,0,1,6,339,45
7,1,3,1,73,210
79,1,4,1,142,80
21,0,1,3,341,55
12,1,3,1,9,150
21,0,2,2,157,55
188,1,5,1,91,80
12,1,2,1,0,110
14,1,30,232,157,361
2,0,12,3,155,39
21,0,2,2,143,53
21,0,10,1,0,40
43,1,2,327,319,230
28,1,14,1,84,105
21,1,1,1,143,140
8,1,30,1,311,120
31,0,2,1,365,120
11,1,2,1,0,325
1,1,30,14,365,190
7,1,2,1,1,115
1,1,3,1,0,450
8,1,1,1,296,499
22,0,2,1,173,60
2,0,30,2,190,50
12,1,4,1,82,180
2,2,1,1,216,50
34,0,1,1,0,155
56,1,3,1,264,150
79,0,2,1,0,40
7,1,30,31,145,98
26,0,1,1,15,115
21,0,1,2,0,45
56,1,3,1,0,150
54,0,3,7,330,75
83,1,2,1,124,100
20,0,1,1,0,80
19,1,2,1,164,155
20,1,2,1,0,195
52,1,2,2,0,300
1,1,30,96,332,170
31,0,29,15,5,35
30,0,1,1,0,50
115,1,6,1,250,135
22,1,3,1,51,105
7,1,4,1,55,180
9,1,4,3,341,500
56,1,7,1,0,100
6,1,1,1,0,110
21,1,3,3,217,375
1,1,29,31,134,165
12,1,2,1,129,350
19,1,2,2,0,175
2,0,2,3,52,49
16,1,30,1,75,300
68,1,2,1,26,150
1,0,1,8,321,300
16,0,2,6,347,130
21,0,1,2,34,74
43,1,1,6,323,225
159,0,1,1,71,50
54,0,30,43,346,53
12,0,2,1,0,65
43,2,1,2,0,90
8,0,30,32,342,60
2,0,1,1,123,99
21,1,2,1,0,65
8,0,1,2,0,60
83,0,2,2,138,45
46,1,1,1,78,100
12,1,30,2,1,190
6,0,2,2,337,53
28,1,2,1,364,265
7,1,3,1,44,194
54,0,4,1,312,43
118,1,1,1,212,69
25,0,1,1,1,100
30,0,3,2,117,53
1,0,4,1,28,139
6,1,3,2,218,75
68,0,4,1,268,100
43,1,2,327,332,234
118,0,7,1,279,53
149,1,2,1,359,114
7,1,1,1,98,75
15,1,1,1,299,150
15,1,30,5,282,100
12,1,2,1,10,200
1,0,3,2,0,100
24,0,28,3,320,65
16,1,5,1,0,100
28,1,3,1,0,115
29,1,3,1,50,200
22,0,3,1,0,50
6,0,1,1,0,38
15,1,2,2,2,185
57,1,2,1,324,100
2,0,5,1,0,65
56,0,1,1,0,60
182,0,1,2,0,30
7,1,12,1,365,170
8,1,4,1,174,750
7,1,30,1,9,190
20,1,2,2,364,315
2,1,2,1,0,68
28,2,1,1,164,69
82,1,2,2,332,105
1,0,4,1,13,85
6,0,2,2,0,85
73,0,2,2,306,65
11,1,5,1,8,176
24,1,2,1,95,100
37,0,2,4,308,57
56,0,30,1,0,109
39,0,1,1,66,50
20,1,2,1,60,180
15,0,2,1,342,80
16,1,4,1,13,90
34,0,1,1,0,80
7,1,3,2,0,180
6,1,1,1,0,105
11,1,2,1,118,299
22,0,60,1,0,35
43,1,30,6,221,170
43,1,2,327,271,201
2,0,3,2,0,60
54,1,1,1,0,650
28,1,30,91,173,117
43,1,2,327,339,425
29,1,17,1,0,150
20,1,1,33,365,199
3,1,5,1,14,150
7,1,4,1,0,175
15,0,7,3,157,35
61,1,2,1,317,85
54,0,7,3,326,35
5,1,30,23,249,300
2,1,3,2,184,135
8,1,1,1,86,260
113,1,5,1,0,130
1,1,30,121,189,199
28,1,1,1,362,500
19,1,2,1,183,250
39,0,1,2,0,49
14,0,2,1,252,289
54,0,30,2,322,32
19,0,1,5,0,119
43,1,7,1,0,160
6,1,2,2,284,86
10,1,2,1,0,350
30,1,1,1,139,150
88,0,2,1,337,50
56,1,4,1,0,300
6,0,5,6,140,72
16,1,2,1,174,130
7,1,30,96,327,202
25,1,4,1,0,85
23,1,5,1,0,180
156,1,2,1,89,100
7,1,2,1,0,130
28,1,2,1,3,140
8,1,30,1,30,135
36,0,60,1,156,70
43,0,1,4,362,270
64,1,2,1,0,250
12,1,4,1,28,300
12,0,3,1,0,41
17,1,21,2,0,149
79,0,3,2,345,55
10,0,2,1,279,119
1,1,30,87,365,200
44,1,30,1,0,70
20,1,2,1,4,175
11,1,2,1,0,230
7,1,3,1,14,175
2,0,3,1,0,40
23,1,1,1,0,900
43,0,2,327,332,258
56,0,15,1,341,49
2,0,3,1,229,60
7,0,1,1,0,99
19,0,1,2,0,115
56,1,7,1,143,119
14,1,29,96,335,209
6,0,3,1,189,70
25,2,1,1,0,45
12,1,3,1,0,105
2,1,1,1,0,125
52,1,1,1,0,140
39,0,1,1,82,50
12,0,3,1,0,115
14,1,4,1,1,199
12,1,1,1,0,300
14,0,2,4,316,150
12,1,2,4,262,315
152,1,1,1,355,110
81,0,6,5,279,58
38,1,28,1,54,151
126,1,3,1,311,79
1,1,7,1,0,175
37,0,1,1,363,75
30,1,29,1,205,110
14,1,3,1,16,795
19,1,5,1,160,315
6,0,3,1,145,75
26,1,1,1,87,150
6,0,7,1,0,50
3,1,12,1,13,114
11,1,3,1,0,249
14,1,3,1,293,199
56,0,1,1,0,49
26,1,30,4,234,412
34,1,3,1,346,299
3,1,2,1,60,150
66,1,1,1,191,150
12,1,30,2,27,95
21,1,3,3,255,225
6,0,2,1,220,50
15,1,1,1,0,150
19,0,3,1,3,150
25,1,20,1,51,85
56,1,2,1,212,95
56,1,5,1,38,115
45,0,1,2,143,109
21,1,2,1,342,150
103,0,1,5,163,46
52,0,3,1,0,200
26,1,1,1,220,311
26,1,2,1,191,150
6,0,1,1,0,75
46,0,2,7,0,50
84,0,28,4,326,35
